dish_id,image_path,calories,calorie_level,mass,fat,carb,protein,split
dish_1551379881,,348.470001,low,166.0,27.412003,20.559999,11.422001,train
dish_1563984296,,436.337067,medium,871.0,3.53839,44.607613,51.177761,train
dish_1551138110,,44.5,low,89.0,0.089,11.57,0.445,train
dish_1572464692,,0.0,low,56.0,0.0,0.0,0.0,train
dish_1550862036,,117.089996,low,141.0,5.403,12.728,5.487,train
dish_1558457530,,16.0,low,64.0,0.192,3.2,1.152,train
dish_1557862783,,442.97998,medium,258.0,24.919001,3.85,50.416,train
dish_1551136814,,216.589996,low,112.0,12.497,12.812,12.425,train
dish_1550778007,,6.1,low,61.0,0.0,1.22,0.61,train
dish_1573232835,,0.0,low,27.0,0.0,0.0,0.0,train
dish_1565383159,,706.358948,medium,468.0,51.396999,14.009,50.022999,train
dish_1574711418,,0.0,low,55.0,0.0,0.0,0.0,train
dish_1561575977,,261.076172,low,102.0,13.06819,15.375612,19.122734,train
dish_1562945332,,246.650803,low,325.0,8.793273,18.078327,23.96172,train
dish_1561576887,,15.500784,low,47.0,0.552941,2.718627,0.460784,train
dish_1565638323,,467.824677,medium,274.0,20.744896,29.2488,38.302158,train
dish_1550788505,,165.189987,low,272.0,9.641999,26.720001,14.0,train
dish_1551392590,,5.06,low,23.0,0.069,0.759,0.713,train
dish_1550770511,,346.388,low,212.0,24.707001,12.323999,18.947001,train
dish_1573579406,,0.0,low,110.0,0.0,0.0,0.0,train
dish_1559678127,,108.642006,low,170.0,7.418569,9.871039,3.004627,train
dish_1563827132,,240.020004,low,302.0,8.043666,32.756668,11.456667,train
dish_1558642458,,23.0,low,92.0,0.276,4.6,1.656,train
dish_1561996579,,211.455994,low,131.0,13.604999,8.618,14.485001,train
dish_1568145136,,143.762177,low,154.0,6.775454,18.950802,3.13992,train
dish_1551567170,,244.298004,low,108.0,20.165001,13.473,8.39,train
dish_1551313896,,132.080002,low,189.0,0.87,28.860001,5.724,train
dish_1563898880,,643.618408,medium,441.0,47.548229,15.853503,38.581036,train
dish_1558721380,,19.26,low,107.0,0.214,4.173,0.963,train
dish_1558640671,,32.299999,low,95.0,0.19,7.6,0.76,train
dish_1566416455,,372.326599,low,403.0,20.356852,37.502293,21.239441,train
dish_1562945499,,454.508362,medium,625.0,11.256931,65.264664,26.271181,train
dish_1550873668,,418.820007,medium,195.0,21.198002,3.078,52.360001,train
dish_1563303350,,202.221436,low,167.0,5.756976,8.355268,28.384161,train
dish_1551124362,,141.350006,low,166.0,7.693,9.824,10.034,train
dish_1562691441,,263.870972,low,232.0,12.403903,26.727901,12.112195,train
dish_1563910171,,571.183777,medium,423.0,27.285721,24.938656,53.608376,train
dish_1562007842,,492.281372,medium,434.0,15.187502,61.395573,27.796635,train
dish_1565022062,,234.606583,low,366.0,2.846122,30.903877,19.271049,train
dish_1568319838,,607.506165,medium,312.0,30.928276,39.995754,39.863441,train
dish_1550778118,,136.839996,low,182.0,8.895,5.528,8.724999,train
dish_1551137431,,71.658005,low,27.0,1.134,11.421,3.645,train
dish_1551376850,,44.459999,low,78.0,0.234,10.92,0.546,train
dish_1550711688,,7.7,low,77.0,0.0,1.54,0.77,train
dish_1561753400,,354.682678,low,178.0,17.941113,13.896811,32.95927,train
dish_1551124267,,38.27,low,89.0,0.267,8.01,3.026,train
dish_1564082462,,905.354492,high,609.0,32.071827,40.532917,108.82251,train
dish_1562603895,,1268.157349,high,517.0,90.776642,68.637192,46.984001,train
dish_1563984140,,245.439987,low,472.0,0.944,3.304,47.200001,train
dish_1562947598,,87.720001,low,258.0,0.516,20.639999,2.064,train
dish_1558468401,,75.200005,low,47.0,7.05,4.23,0.94,train
dish_1565034605,,52.491199,low,52.0,4.961983,1.922484,0.708292,train
dish_1561481606,,354.089996,low,141.0,26.98,2.182,24.09,train
dish_1564169254,,161.75,low,201.0,6.802,20.425999,6.406,train
dish_1563382987,,277.639526,low,254.0,16.486717,19.196491,13.464416,train
dish_1562010891,,438.74292,medium,341.0,26.274799,23.483953,28.742785,train
dish_1562012048,,278.973877,low,248.0,5.299119,47.483944,10.388004,train
dish_1551304608,,269.530029,low,223.0,17.083,19.021999,11.917999,train
dish_1551139415,,21.42,low,63.0,0.126,5.04,0.504,train
dish_1564761457,,287.306,low,223.0,8.245,30.389,21.17,train
dish_1562961650,,555.712891,medium,312.0,32.363281,40.29348,45.515503,train
dish_1559238435,,115.544006,low,202.0,0.202,30.703999,0.808,train
dish_1551122493,,59.84,low,88.0,1.232,10.559999,2.112,train
dish_1551373647,,32.43,low,69.0,0.069,8.28,0.621,train
dish_1551488371,,42.050003,low,29.0,1.74,0.435,6.09,train
dish_1564689168,,352.946991,low,339.0,27.541552,17.726831,15.081212,train
dish_1562963704,,663.755798,medium,479.0,28.423254,66.054832,35.921761,train
dish_1551568200,,38.189999,low,67.0,0.201,9.38,0.469,train
dish_1558723512,,15.99,low,39.0,0.078,3.9,0.351,train
dish_1551225281,,122.084,low,46.0,1.932,19.458,6.21,train
dish_1561480391,,64.409996,low,113.0,0.339,15.82,0.791,train
dish_1564171970,,498.821136,medium,396.0,21.673965,33.298721,42.539974,train
dish_1551564577,,54.5,low,25.0,0.725,11.25,1.5,train
dish_1550707995,,116.589996,low,107.0,5.394,6.77,10.220999,train
dish_1562009098,,70.080002,low,96.0,4.608,1.824,7.68,train
dish_1563395510,,415.627411,medium,372.0,19.100136,33.541649,34.771233,train
dish_1565799617,,294.22171,low,520.0,2.849439,29.379562,33.367977,train
dish_1558641442,,103.386002,low,211.0,1.751,21.809999,3.946,train
dish_1561575274,,305.180023,low,145.0,17.519951,4.303404,29.621891,train
dish_1565727738,,2.52,low,9.0,0.036,0.477,0.198,train
dish_1558632921,,80.599998,low,155.0,0.31,21.700001,0.465,train
dish_1565119669,,55.965,low,229.0,1.0305,10.842,3.2725,train
dish_1561148042,,370.755463,low,245.0,19.9778,25.641567,22.726137,train
dish_1558379639,,385.952026,low,112.0,30.576,4.704,21.616001,train
dish_1551323433,,33.599998,low,24.0,0.144,5.76,2.16,train
dish_1559933834,,775.029236,medium,458.0,51.820778,22.731771,54.541294,train
dish_1574193218,,0.0,low,83.0,0.0,0.0,0.0,train
dish_1551492762,,103.279999,low,194.0,6.483,8.936,5.644,train
dish_1566245365,,257.255005,low,115.0,14.95,0.0,27.025,train
dish_1561392430,,208.746002,low,149.0,14.25,9.651999,11.09,train
dish_1564168739,,585.302002,medium,164.0,45.343998,15.394,27.478001,train
dish_1558628956,,9.044001,low,14.0,0.476,0.448,0.854,train
dish_1550773771,,40.040001,low,52.0,0.052,8.84,1.04,train
dish_1562774531,,379.824005,low,254.0,23.179001,28.085999,15.390001,train
dish_1563219056,,416.869659,medium,258.0,21.949057,21.629845,32.360081,train
dish_1563551432,,665.332642,medium,389.0,48.805744,14.590725,41.403397,train
dish_1562690144,,645.762329,medium,354.0,48.078743,8.460017,43.36623,train
dish_1551233007,,107.599998,low,205.0,1.393,20.700001,4.993,train
dish_1563910137,,131.283218,low,141.0,8.903819,11.986854,2.529557,train
dish_1562787956,,26.84,low,61.0,1.281,2.623,1.952,train
dish_1559319860,,70.330002,low,13.0,5.46,0.182,4.81,train
dish_1560889032,,246.868225,low,208.0,7.012973,10.744461,34.232979,train
dish_1561999706,,557.919983,medium,502.0,26.950001,50.18,27.07,train
dish_1566849862,,77.049995,low,67.0,7.169,4.221,0.536,train
dish_1551492666,,29.93,low,41.0,1.968,0.779,3.28,train
dish_1566501041,,279.317993,low,194.0,20.279001,12.239,14.899,train
dish_1561491154,,166.137466,low,158.0,18.455791,5.614334,18.301338,train
dish_1566591022,,860.101868,high,467.0,41.21085,11.78919,102.851151,train
dish_1565637548,,93.436127,low,102.0,2.244349,16.65864,2.245049,train
dish_1558549773,,2.3,low,10.0,0.04,0.36,0.29,train
dish_1564429184,,389.65799,low,202.0,22.018,18.786001,37.975998,train
dish_1558381840,,113.849998,low,69.0,2.484,0.0,21.389999,train
dish_1571946737,,0.0,low,145.0,0.0,0.0,0.0,train
dish_1564160043,,245.0,low,98.0,1.47,48.02,9.898001,train
dish_1560367926,,408.523132,medium,194.0,20.965912,44.984913,24.155903,train
dish_1562873790,,75.70845,low,75.0,7.156705,2.772813,1.021574,train
dish_1562958629,,208.970001,low,172.0,10.575,18.126001,13.015,train
dish_1551564053,,153.570007,low,150.0,8.064,11.066999,10.498,train
dish_1561997401,,194.141998,low,335.0,1.173,29.427999,17.969002,train
dish_1574702427,,0.0,low,114.0,0.0,0.0,0.0,train
dish_1550873952,,16.66,low,49.0,0.343,3.332,0.343,train
dish_1551135536,,63.899998,low,71.0,9.23,0.0,13.064,train
dish_1551563400,,317.886017,low,126.0,25.141001,6.766,16.000999,train
dish_1560887480,,668.084106,medium,374.0,30.156406,53.686604,43.585083,train
dish_1568320296,,226.014999,low,85.0,7.99,28.475,9.52,train
dish_1562008517,,401.729523,medium,370.0,11.505786,54.154385,21.236305,train
dish_1551399031,,48.239998,low,12.0,3.96,0.156,3.0,train
dish_1566844850,,491.235168,medium,345.0,25.456135,30.58173,35.928123,train
dish_1566838378,,286.210022,low,482.0,7.972,49.073997,8.990001,train
dish_1550862580,,32.93,low,37.0,0.111,8.51,0.407,train
dish_1562698276,,434.58316,medium,307.0,16.904676,35.99662,31.992001,train
dish_1562700718,,329.380035,low,255.0,17.849949,7.933404,33.031891,train
dish_1562784307,,158.518127,low,157.0,5.112942,24.925295,5.678117,train
dish_1562168450,,282.539978,low,431.0,4.983,44.834999,15.243999,train
dish_1563389693,,500.218018,medium,383.0,29.284,14.824001,45.544998,train
dish_1562784388,,465.636475,medium,358.0,20.243626,63.719742,11.464597,train
dish_1561997365,,98.951996,low,168.0,0.672,6.048,16.800001,train
dish_1562614088,,23.449999,low,67.0,0.268,4.69,1.608,train
dish_1565799565,,240.011719,low,396.0,2.538439,15.923562,32.560978,train
dish_1562949205,,80.220001,low,57.0,5.13,3.768,4.8,train
dish_1559841061,,96.389999,low,99.0,4.865,6.256,7.182,train
dish_1558724799,,142.669998,low,352.0,1.007,34.330002,4.593,train
dish_1550712585,,20.800001,low,52.0,0.104,4.68,1.04,train
dish_1551566208,,32.200001,low,28.0,2.996,1.764,0.224,train
dish_1562689519,,169.540009,low,173.0,7.439,5.882,19.030001,train
dish_1558632799,,20.159,low,19.0,0.456,4.18,0.589,train
dish_1551223023,,124.5,low,100.0,1.576,25.859999,3.936,train
dish_1565031283,,252.680466,low,116.0,14.387574,4.513725,23.91774,train
dish_1563551397,,365.53064,low,302.0,25.054745,10.936724,24.6124,train
dish_1562613918,,133.659988,low,207.0,6.603672,16.706305,4.750154,train
dish_1561665024,,100.570984,low,121.0,6.984664,8.948565,2.141329,train
dish_1551377316,,66.330002,low,67.0,0.201,0.134,16.08,train
dish_1558640882,,32.299999,low,95.0,0.19,7.6,0.76,train
dish_1550712654,,245.62001,low,148.0,19.544001,13.5,8.870001,train
dish_1567542914,,513.996338,medium,297.0,21.440739,49.357723,29.848644,train
dish_1562007763,,290.70047,low,298.0,6.343606,47.406929,11.839698,train
dish_1558457577,,172.604996,low,111.0,11.655,1.332,13.875,train
dish_1550788398,,21.73,low,53.0,0.106,5.3,0.477,train
dish_1559242155,,116.116005,low,203.0,0.203,30.855999,0.812,train
dish_1564675380,,87.331001,low,23.0,6.463,0.713,6.693,train
dish_1567801468,,86.239998,low,196.0,4.116,8.428,6.272,train
dish_1560444570,,168.720001,low,114.0,12.54,1.824,11.400001,train
dish_1562008780,,180.846405,low,195.0,14.93047,9.853951,4.773051,train
dish_1551314496,,26.84,low,44.0,0.22,6.6,0.484,train
dish_1563207301,,187.929993,low,173.0,6.234,24.168999,8.0,train
dish_1566316726,,409.522888,medium,685.0,4.10161,25.365391,57.490242,train
dish_1550773284,,264.620026,low,151.0,20.615002,15.776,9.215,train
dish_1559678457,,624.236084,medium,465.0,37.50322,29.983656,43.010422,train
dish_1551564352,,31.02,low,66.0,0.066,7.92,0.594,train
dish_1560357297,,942.454041,high,492.0,71.887001,10.706,59.336998,train
dish_1563308386,,155.805481,low,214.0,6.034588,24.200394,2.87349,train
dish_1562011794,,514.643005,medium,364.0,23.744835,32.783588,42.119415,train
dish_1561405912,,270.881866,low,196.0,11.174254,18.056519,24.140146,train
dish_1561749061,,302.860138,low,360.0,16.033365,21.472082,19.745497,train
dish_1551224447,,83.699997,low,93.0,12.089999,0.0,17.112,train
dish_1551389387,,28.800001,low,18.0,2.7,1.62,0.36,train
dish_1567629106,,292.549988,low,211.0,11.000999,35.353001,13.952,train
dish_1551142459,,97.150002,low,67.0,4.02,1.005,14.07,train
dish_1573073666,,0.0,low,15.0,0.0,0.0,0.0,train
dish_1551225021,,19.0,low,76.0,0.228,3.8,1.368,train
dish_1560888930,,224.931168,low,151.0,7.066031,17.505606,21.53792,train
dish_1563913675,,282.693146,low,228.0,12.514251,31.848915,12.170398,train
dish_1561405356,,206.645203,low,176.0,4.198396,7.496847,33.413628,train
dish_1558639662,,16.02,low,89.0,0.178,3.471,0.801,train
dish_1566590056,,815.647644,high,519.0,34.712166,63.927059,62.926941,train
dish_1561491180,,236.347488,low,217.0,18.691792,20.364334,21.251337,train
dish_1551567573,,9485.81543,high,159.0,875.541016,506.078979,87.785004,train
dish_1550790252,,45.899998,low,51.0,6.63,0.0,9.384,train
dish_1551381321,,108.100006,low,173.0,1.354,24.34,3.979,train
dish_1550712079,,73.239998,low,210.0,0.986,15.141,3.254,train
dish_1559593646,,55.385956,low,37.0,4.106483,4.05874,1.123272,train
dish_1551235240,,317.286011,low,111.0,15.404,26.206001,18.022999,train
dish_1551567848,,72.449997,low,63.0,6.741,3.969,0.504,train
dish_1561576320,,494.797546,medium,383.0,24.312891,27.520807,41.561111,train
dish_1563996596,,39.599998,low,90.0,1.89,3.87,2.88,train
dish_1559678367,,192.444122,low,215.0,16.446766,9.819608,4.75902,train
dish_1559590031,,402.746216,medium,269.0,19.749413,42.538006,15.597241,train
dish_1564687046,,374.793854,low,308.0,29.070162,20.45834,33.685577,train
dish_1562007817,,444.121399,medium,391.0,15.101501,51.505577,26.162634,train
dish_1558457415,,60.799999,low,80.0,0.0,14.400001,0.8,train
dish_1573159903,,0.0,low,180.0,0.0,0.0,0.0,train
dish_1568666357,,751.679993,medium,603.0,42.484001,21.300001,72.937004,train
dish_1562170236,,169.360001,low,333.0,0.737,42.478001,2.069,train
dish_1562700931,,164.234955,low,312.0,10.135185,16.253616,4.613582,train
dish_1562602860,,165.182281,low,258.0,5.622155,20.834251,10.206213,train
dish_1560454970,,9.900001,low,55.0,0.11,2.145,0.495,train
dish_1564761488,,327.986023,low,336.0,8.358,40.558998,21.735001,train
dish_1551235600,,83.659996,low,178.0,0.178,21.359999,1.602,train
dish_1562603569,,121.679504,low,62.0,7.050731,8.625269,5.648293,train
dish_1558459115,,271.540009,low,298.0,10.487999,43.459003,6.616,train
dish_1573763139,,0.0,low,216.0,0.0,0.0,0.0,train
dish_1551378099,,18.85,low,65.0,0.195,5.85,0.715,train
dish_1574359199,,0.0,low,329.0,0.0,0.0,0.0,train
dish_1563998210,,148.089218,low,91.0,4.958992,2.163187,22.614895,train
dish_1562871297,,124.973,low,47.0,4.418,15.745001,5.264,train
dish_1551493123,,40.260002,low,66.0,0.33,9.900001,0.726,train
dish_1567628193,,492.683044,medium,439.0,40.014809,42.993248,41.068039,train
dish_1562611824,,192.566193,low,109.0,11.998874,16.74655,5.932549,train
dish_1563216625,,171.53511,low,109.0,4.269801,2.408296,29.254524,train
dish_1551493749,,270.802002,low,162.0,20.455,12.198,10.977,train
dish_1559233445,,24.5,low,49.0,0.049,6.37,0.245,train
dish_1550705939,,95.0,low,38.0,5.7,0.0,9.879999,train
dish_1559241099,,201.346771,low,382.0,0.93439,51.246647,2.417124,train
dish_1575997268,,0.0,low,136.0,0.0,0.0,0.0,train
dish_1567107049,,107.202995,low,23.0,6.624,11.454,1.426,train
dish_1550712143,,73.239998,low,211.0,0.986,15.141,3.254,train
dish_1567711356,,337.362854,low,207.0,23.64171,29.009785,25.219334,train
dish_1550773200,,264.619995,low,151.0,20.615002,15.776001,9.215,train
dish_1551493916,,421.286011,medium,175.0,31.874001,9.452,23.579,train
dish_1551490544,,178.904007,low,97.0,13.17,4.942,10.156,train
dish_1550861703,,251.519989,low,278.0,10.964,30.615997,10.466001,train
dish_1551322714,,32.639999,low,34.0,0.51,7.14,1.156,train
dish_1566329234,,262.625214,low,457.0,10.797179,21.224293,23.129114,train
dish_1558722473,,149.649994,low,379.0,0.837,37.523003,3.156,train
dish_1568665012,,327.420563,low,268.0,15.353144,15.197391,32.789753,train
dish_1558114937,,13.72,low,49.0,0.196,2.597,1.078,train
dish_1567538263,,70.70092,low,56.0,4.997894,5.491088,1.873404,train
dish_1560368162,,41.639214,low,178.0,0.927059,7.774373,2.394216,train
dish_1563219035,,410.209686,medium,221.0,21.875057,20.186846,32.027081,train
dish_1551222311,,155.820007,low,136.0,1.929,32.470001,4.608,train
dish_1559320019,,196.820007,low,205.0,5.714,30.732002,6.408,train
dish_1551306491,,15.5,low,62.0,0.186,3.1,1.116,train
dish_1551488103,,7.79,low,19.0,0.038,1.9,0.171,train
dish_1574097587,,0.0,low,118.0,0.0,0.0,0.0,train
dish_1572625763,,0.0,low,156.0,0.0,0.0,0.0,train
dish_1564601528,,142.740997,low,163.0,6.193,19.923,2.401,train
dish_1565640601,,411.151825,medium,333.0,18.675562,13.240899,46.487823,train
dish_1551492534,,6.38,low,29.0,0.087,0.957,0.899,train
dish_1571931457,,0.0,low,44.0,0.0,0.0,0.0,train
dish_1562876531,,66.066925,low,85.0,2.410626,3.079953,8.375736,train
dish_1550797094,,16.799999,low,48.0,0.192,3.36,1.152,train
dish_1562602803,,121.742279,low,120.0,5.278155,10.074251,9.310214,train
dish_1550773162,,224.590012,low,37.0,19.980001,7.77,7.4,train
dish_1551378018,,4.488,low,22.0,0.022,0.858,0.484,train
dish_1550797031,,20.059999,low,59.0,0.413,4.012,0.413,train
dish_1558546918,,70.199997,low,54.0,0.162,15.12,1.458,train
dish_1562690950,,109.061714,low,202.0,1.381829,24.826828,1.861341,train
dish_1561574848,,182.258301,low,155.0,10.234437,4.81575,18.055315,train
dish_1561996535,,11.56,low,34.0,0.068,2.72,0.272,train
dish_1551392347,,32.489998,low,57.0,0.171,7.98,0.399,train
dish_1558027001,,20.400002,low,68.0,0.068,5.168,0.408,train
dish_1550712459,,257.119995,low,141.0,11.606,1.862,34.788002,train
dish_1562703382,,203.869995,low,145.0,5.887001,31.320002,6.989,train
dish_1558639306,,40.59,low,99.0,0.198,9.900001,0.891,train
dish_1558723073,,16.200001,low,90.0,0.18,3.51,0.81,train
dish_1558030724,,18.300001,low,61.0,0.061,4.636,0.366,train
dish_1551237463,,14.349999,low,41.0,0.164,2.87,0.984,train
dish_1562859116,,145.040009,low,98.0,10.78,1.568,9.8,train
dish_1550769882,,200.12999,low,192.0,9.096,19.914,9.93,train
dish_1564590226,,220.535858,low,376.0,3.554219,46.892776,2.959488,train
dish_1563221495,,365.269897,low,164.0,13.375453,29.243366,31.254427,train
dish_1560441288,,165.200012,low,72.0,10.983,5.668,10.455,train
dish_1560369313,,392.135712,low,387.0,28.680227,27.958673,40.545307,train
dish_1551306290,,25.92,low,27.0,0.405,5.67,0.918,train
dish_1565640365,,720.890137,medium,623.0,22.447601,54.556591,75.069046,train
dish_1558640941,,21.73,low,53.0,0.106,5.3,0.477,train
dish_1550710207,,150.149994,low,91.0,3.276,0.0,28.210001,train
dish_1561575347,,554.760071,medium,327.0,27.43395,37.903404,36.771889,train
dish_1563221025,,245.445801,low,123.0,12.988835,4.359616,25.94677,train
dish_1558635618,,220.253998,low,334.0,2.439,49.700001,5.606,train
dish_1561996369,,401.080017,medium,271.0,29.809999,4.336,27.1,train
dish_1559934477,,25.08,low,57.0,1.197,2.451,1.824,train
dish_1550711314,,302.820007,low,335.0,11.538,36.132,14.016,train
dish_1563468199,,53.5,low,107.0,0.107,13.91,0.535,train
dish_1558030832,,89.352005,low,72.0,0.144,21.167999,1.152,train
dish_1563897047,,66.040001,low,127.0,0.254,0.889,12.7,train
dish_1572541487,,0.0,low,199.0,0.0,0.0,0.0,train
dish_1562961588,,178.220001,low,67.0,6.499,22.110001,7.37,train
dish_1557862345,,103.949997,low,63.0,2.268,0.0,19.530001,train
dish_1551376575,,315.340027,low,147.0,20.365002,27.02,10.205,train
dish_1550791884,,206.660004,low,272.0,0.778,47.32,4.515,train
dish_1573849852,,0.0,low,182.0,0.0,0.0,0.0,train
dish_1550776957,,213.109985,low,100.0,10.728,24.049999,7.226,train
dish_1564589025,,48.810734,low,51.0,1.243902,8.956099,0.497561,train
dish_1551222363,,62.099998,low,45.0,0.945,11.25,2.025,train
